Device,Application,Schedule_UID,Task_ID,Total_Duration_ms
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,76,7.390299479166666
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,77,7.3851318359375
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,78,7.423136393229166
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,79,7.3798828125
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,80,7.188395182291666
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,81,7.055501302083333
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,82,7.166178385416666
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,83,7.123087565104166
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,84,7.110799153645833
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,85,7.091878255208333
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,86,7.098063151041666
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,87,7.134480794270833
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,88,7.128824869791666
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,89,7.092081705729166
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,90,6.9853515625
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,91,7.0438232421875
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,92,7.116414388020833
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,93,7.0882568359375
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,94,7.116943359375
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,95,7.078816731770833
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,96,7.189900716145833
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,97,7.1036376953125
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,98,7.107869466145833
3A021JEHN02756,cifar-sparse,SCH-B1G4L1M3-G234-ee3d,99,7.111246744791666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,0,24.474527994791664
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,1,43.540486653645836
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,2,17.120646158854164
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,3,17.643961588541664
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,4,15.8935546875
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,5,12.893310546875
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,6,11.275797526041666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,7,12.673828125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,8,12.296956380208332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,9,12.0518798828125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,10,12.442626953125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,11,12.2396240234375
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,12,11.539143880208332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,13,11.491536458333332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,14,11.3751220703125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,15,11.561442057291666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,16,11.517537434895832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,17,11.488444010416666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,18,11.579020182291666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,19,11.449910481770832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,20,11.62841796875
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,21,12.026448567708332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,22,11.486490885416666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,23,11.520304361979166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,24,11.4537353515625
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,25,11.355916341145832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,26,11.389729817708332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,27,11.566487630208332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,28,11.407185872395832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,29,12.068155924479166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,30,11.886637369791666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,31,11.872639973958332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,32,11.978474934895832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,33,11.812052408854166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,34,11.802327473958332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,35,11.897542317708332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,36,11.677449544270832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,37,11.999674479166666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,38,11.328694661458332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,39,11.278564453125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,40,11.48388671875
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,41,11.382405598958332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,42,11.703898111979166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,43,11.758015950520832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,44,11.4075927734375
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,45,14.187093098958332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,46,11.777669270833332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,47,11.856038411458332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,48,11.863077799479166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,49,12.692545572916664
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,50,12.637776692708332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,51,11.828165690104166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,52,12.054931640625
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,53,12.080769856770832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,54,11.845133463541666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,55,11.984822591145832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,56,11.941731770833332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,57,11.952962239583332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,58,12.416585286458332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,59,11.833780924479166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,60,11.828450520833332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,61,12.246907552083332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,62,15.391764322916666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,63,16.444498697916664
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,64,11.886067708333332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,65,11.903767903645832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,66,11.94287109375
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,67,12.059163411458332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,68,12.077555338541666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,69,11.971110026041666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,70,11.901123046875
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,71,11.974772135416666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,72,11.962890625
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,73,11.915974934895832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,74,11.910237630208332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,75,12.087320963541666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,76,11.945760091145832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,77,11.936075846354166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,78,11.964314778645832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,79,12.125691731770832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,80,12.215372721354166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,81,11.883015950520832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,82,11.805257161458332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,83,11.882080078125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,84,11.949178059895832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,85,11.717529296875
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,86,11.7972412109375
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,87,11.652628580729166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,88,11.797770182291666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,89,12.070515950520832
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,90,12.059244791666666
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,91,11.715087890625
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,92,11.45751953125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,93,11.621175130208332
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,94,11.595011393229166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,95,11.5606689453125
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,96,11.716837565104166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,97,12.690226236979166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,98,11.607218424479166
3A021JEHN02756,cifar-sparse,SCH-G5B4-G234-871a,99,11.5916748046875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,0,17.041829427083332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,1,10.605916341145832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,2,10.368489583333334
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,3,9.751057942708332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,4,9.818359375
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,5,9.7989501953125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,6,9.725016276041668
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,7,9.7574462890625
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,8,9.813435872395832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,9,10.434244791666668
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,10,9.905436197916668
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,11,9.780721028645832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,12,9.704793294270832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,13,9.495442708333332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,14,9.469197591145834
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,15,9.479939778645832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,16,9.426554361979166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,17,9.431315104166666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,18,9.414225260416666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,19,9.4461669921875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,20,9.420694986979166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,21,9.4002685546875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,22,9.437703450520834
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,23,9.573649088541666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,24,9.295369466145832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,25,9.114664713541666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,26,9.009033203125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,27,9.1019287109375
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,28,9.042887369791666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,29,9.224283854166666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,30,8.854044596354166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,31,8.761922200520832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,32,8.751017252604166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,33,8.833658854166666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,34,27.107788085937496
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,35,8.947062174479168
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,36,8.922281901041666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,37,8.705037434895832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,38,8.762410481770832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,39,8.934326171875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,40,8.684814453125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,41,8.749552408854166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,42,8.779093424479166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,43,8.73876953125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,44,8.709676106770832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,45,8.677571614583334
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,46,8.6837158203125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,47,8.7686767578125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,48,8.668863932291666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,49,8.782796223958332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,50,8.645304361979166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,51,8.72705078125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,52,8.743001302083332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,53,8.756673177083332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,54,8.939900716145832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,55,14.691894531249998
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,56,8.723307291666666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,57,11.708048502604166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,58,8.7393798828125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,59,11.704020182291666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,60,8.723714192708332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,61,10.970174153645832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,62,14.092529296874998
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,63,9.584228515625
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,64,8.754150390625
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,65,8.6854248046875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,66,8.794596354166666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,67,8.686075846354166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,68,8.67138671875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,69,8.640462239583332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,70,8.649983723958332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,71,8.6839599609375
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,72,8.543212890625
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,73,11.9908447265625
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,74,11.772176106770832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,75,10.667073567708332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,76,8.645263671875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,77,11.203572591145832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,78,11.187825520833332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,79,10.715901692708332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,80,11.176310221354166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,81,8.644368489583332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,82,10.777384440104166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,83,11.305623372395832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,84,11.4100341796875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,85,11.416097005208332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,86,11.2703857421875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,87,8.800577799479166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,88,8.838663736979166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,89,9.544921875
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,90,9.817179361979166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,91,8.848063151041666
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,92,9.062052408854166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,93,8.951131184895832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,94,9.04150390625
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,95,9.00439453125
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,96,9.070271809895832
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,97,9.009073893229166
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,98,11.155110677083332
3A021JEHN02756,cifar-sparse,SCH-B1G3L1M4-G239-ada3,99,9.2958984375
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,0,28.05623372395833
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,1,17.014485677083332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,2,15.923909505208332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,3,15.0267333984375
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,4,13.822916666666666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,5,12.384440104166666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,6,12.387003580729166
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,7,12.198282877604166
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,8,11.8707275390625
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,9,11.7012939453125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,10,11.899617513020832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,11,11.723958333333332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,12,11.1741943359375
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,13,11.069498697916666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,14,11.258829752604166
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,15,10.97607421875
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,16,10.9588623046875
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,17,10.9267578125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,18,10.925740559895832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,19,10.992228190104166
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,20,11.012288411458332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,21,11.011189778645832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,22,10.9990234375
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,23,10.952107747395832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,24,11.023030598958332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,25,11.043050130208332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,26,11.01611328125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,27,11.114664713541666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,28,11.30419921875
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,29,10.959431966145832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,30,11.145222981770832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,31,11.2921142578125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,32,11.268798828125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,33,11.178955078125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,34,11.0052490234375
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,35,10.856608072916666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,36,10.859171549479164
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,37,10.961018880208332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,38,11.138916015625
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,39,11.159138997395832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,40,11.143473307291666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,41,10.942952473958332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,42,11.0274658203125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,43,11.002888997395832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,44,11.294474283854166
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,45,10.989420572916666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,46,10.97314453125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,47,10.9976806640625
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,48,10.988728841145832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,49,11.127156575520832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,50,11.113728841145832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,51,10.990071614583332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,52,11.0234375
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,53,10.996866861979166
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,54,10.964436848958332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,55,10.9122314453125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,56,10.925048828125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,57,10.9207763671875
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,58,10.990804036458332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,59,10.992513020833332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,60,11.0640869140625
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,61,10.940673828125
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,62,10.955729166666666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,63,10.915201822916666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,64,10.903727213541666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,65,10.945638020833332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,66,11.004231770833332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,67,11.148844401041666
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,68,11.224446614583332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,69,10.885213216145832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,70,10.9556884765625
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,71,10.900349934895832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,72,10.953572591145832
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,73,10.919474283854166
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,74,11.082438151041664
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,75,10.959757486979164
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,76,10.928792317708332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,77,11.174886067708332
3A021JEHN02756,cifar-sparse,SCH-B1G4M4-G239-8fb7,78,10.914225260416668
